University_uni,City,Type,Founded_Year_clean,Stream_Type,College Type,Faculty,Department,Minimum Absolute Score,Minimum Percentage (%),Decade
tanta university,Tanta,Public,1972,Science,Science (Science),Faculty of Medicine,Anatomy,328.0,80.0,1970
tanta university,Tanta,Public,1972,Literary,Education (),Faculty of Medicine,Anatomy,240.0,63.2,1970
tanta university,Tanta,Public,1972,Science,Science (Science),Faculty of Engineering,Civil Engineering,328.0,80.0,1970
tanta university,Tanta,Public,1972,Literary,Education (),Faculty of Engineering,Civil Engineering,240.0,63.2,1970
tanta university,Tanta,Public,1972,Science,Science (Science),Faculty of Engineering,Mechanical Engineering,328.0,80.0,1970
tanta university,Tanta,Public,1972,Literary,Education (),Faculty of Engineering,Mechanical Engineering,240.0,63.2,1970
tanta university,Tanta,Public,1972,Science,Science (Science),Faculty of Engineering,Electrical Engineering,328.0,80.0,1970
tanta university,Tanta,Public,1972,Literary,Education (),Faculty of Engineering,Electrical Engineering,240.0,63.2,1970
tanta university,Tanta,Public,1972,Science,Science (Science),Faculty of Engineering,Architecture,328.0,80.0,1970
tanta university,Tanta,Public,1972,Literary,Education (),Faculty of Engineering,Architecture,240.0,63.2,1970
tanta university,Tanta,Public,1972,Science,Science (Science),Faculty of Engineering,Computer Engineering,328.0,80.0,1970
tanta university,Tanta,Public,1972,Literary,Education (),Faculty of Engineering,Computer Engineering,240.0,63.2,1970
tanta university,Tanta,Public,1972,Science,Science (Science),Faculty of Science,Mathematics,328.0,80.0,1970
tanta university,Tanta,Public,1972,Literary,Education (),Faculty of Science,Mathematics,240.0,63.2,1970
tanta university,Tanta,Public,1972,Science,Science (Science),Faculty of Science,Physics,328.0,80.0,1970
tanta university,Tanta,Public,1972,Literary,Education (),Faculty of Science,Physics,240.0,63.2,1970
tanta university,Tanta,Public,1972,Science,Science (Science),Faculty of Science,Chemistry,328.0,80.0,1970
tanta university,Tanta,Public,1972,Literary,Education (),Faculty of Science,Chemistry,240.0,63.2,1970
tanta university,Tanta,Public,1972,Science,Science (Science),Faculty of Science,Geology,328.0,80.0,1970
tanta university,Tanta,Public,1972,Literary,Education (),Faculty of Science,Geology,240.0,63.2,1970
tanta university,Tanta,Public,1972,Science,Science (Science),Faculty of Science,Botany,328.0,80.0,1970
tanta university,Tanta,Public,1972,Literary,Education (),Faculty of Science,Botany,240.0,63.2,1970
tanta university,Tanta,Public,1972,Science,Science (Science),Faculty of Science,Zoology,328.0,80.0,1970
tanta university,Tanta,Public,1972,Literary,Education (),Faculty of Science,Zoology,240.0,63.2,1970
tanta university,Tanta,Public,1972,Science,Science (Science),Faculty of Agriculture,Agronomy,328.0,80.0,1970
tanta university,Tanta,Public,1972,Literary,Education (),Faculty of Agriculture,Agronomy,240.0,63.2,1970
tanta university,Tanta,Public,1972,Science,Science (Science),Faculty of Agriculture,Horticulture,328.0,80.0,1970
tanta university,Tanta,Public,1972,Literary,Education (),Faculty of Agriculture,Horticulture,240.0,63.2,1970
tanta university,Tanta,Public,1972,Science,Science (Science),Faculty of Agriculture,Animal Production,328.0,80.0,1970
tanta university,Tanta,Public,1972,Literary,Education (),Faculty of Agriculture,Animal Production,240.0,63.2,1970
tanta university,Tanta,Public,1972,Science,Science (Science),Faculty of Agriculture,Soil Science,328.0,80.0,1970
tanta university,Tanta,Public,1972,Literary,Education (),Faculty of Agriculture,Soil Science,240.0,63.2,1970
tanta university,Tanta,Public,1972,Science,Science (Science),Faculty of Agriculture,Plant Pathology,328.0,80.0,1970
tanta university,Tanta,Public,1972,Literary,Education (),Faculty of Agriculture,Plant Pathology,240.0,63.2,1970
tanta university,Tanta,Public,1972,Science,Science (Science),Faculty of Commerce,Accounting,328.0,80.0,1970
tanta university,Tanta,Public,1972,Literary,Education (),Faculty of Commerce,Accounting,240.0,63.2,1970
tanta university,Tanta,Public,1972,Science,Science (Science),Faculty of Commerce,Business Administration,328.0,80.0,1970
tanta university,Tanta,Public,1972,Literary,Education (),Faculty of Commerce,Business Administration,240.0,63.2,1970
tanta university,Tanta,Public,1972,Science,Science (Science),Faculty of Commerce,Economics,328.0,80.0,1970
tanta university,Tanta,Public,1972,Literary,Education (),Faculty of Commerce,Economics,240.0,63.2,1970
tanta university,Tanta,Public,1972,Science,Science (Science),Faculty of Commerce,Statistics,328.0,80.0,1970
tanta university,Tanta,Public,1972,Literary,Education (),Faculty of Commerce,Statistics,240.0,63.2,1970
tanta university,Tanta,Public,1972,Science,Science (Science),Faculty of Law,Public Law,328.0,80.0,1970
tanta university,Tanta,Public,1972,Literary,Education (),Faculty of Law,Public Law,240.0,63.2,1970
tanta university,Tanta,Public,1972,Science,Science (Science),Faculty of Law,Private Law,328.0,80.0,1970
tanta university,Tanta,Public,1972,Literary,Education (),Faculty of Law,Private Law,240.0,63.2,1970
tanta university,Tanta,Public,1972,Science,Science (Science),Faculty of Law,International Law,328.0,80.0,1970
tanta university,Tanta,Public,1972,Literary,Education (),Faculty of Law,International Law,240.0,63.2,1970
tanta university,Tanta,Public,1972,Science,Science (Science),Faculty of Law,Criminal Law,328.0,80.0,1970
tanta university,Tanta,Public,1972,Literary,Education (),Faculty of Law,Criminal Law,240.0,63.2,1970
tanta university,Tanta,Public,1972,Science,Science (Science),Faculty of Arts,English Language & Literature,328.0,80.0,1970
tanta university,Tanta,Public,1972,Literary,Education (),Faculty of Arts,English Language & Literature,240.0,63.2,1970
tanta university,Tanta,Public,1972,Science,Science (Science),Faculty of Arts,Arabic,328.0,80.0,1970
tanta university,Tanta,Public,1972,Literary,Education (),Faculty of Arts,Arabic,240.0,63.2,1970
tanta university,Tanta,Public,1972,Science,Science (Science),Faculty of Arts,History,328.0,80.0,1970
tanta university,Tanta,Public,1972,Literary,Education (),Faculty of Arts,History,240.0,63.2,1970
tanta university,Tanta,Public,1972,Science,Science (Science),Faculty of Arts,Philosophy,328.0,80.0,1970
tanta university,Tanta,Public,1972,Literary,Education (),Faculty of Arts,Philosophy,240.0,63.2,1970
tanta university,Tanta,Public,1972,Science,Science (Science),Faculty of Arts,Psychology,328.0,80.0,1970
tanta university,Tanta,Public,1972,Literary,Education (),Faculty of Arts,Psychology,240.0,63.2,1970
tanta university,Tanta,Public,1972,Science,Science (Science),Faculty of Pharmacy,Pharmaceutical Chemistry,328.0,80.0,1970
tanta university,Tanta,Public,1972,Literary,Education (),Faculty of Pharmacy,Pharmaceutical Chemistry,240.0,63.2,1970
tanta university,Tanta,Public,1972,Science,Science (Science),Faculty of Pharmacy,Pharmacology,328.0,80.0,1970
tanta university,Tanta,Public,1972,Literary,Education (),Faculty of Pharmacy,Pharmacology,240.0,63.2,1970
tanta university,Tanta,Public,1972,Science,Science (Science),Faculty of Pharmacy,Pharmaceutics,328.0,80.0,1970
tanta university,Tanta,Public,1972,Literary,Education (),Faculty of Pharmacy,Pharmaceutics,240.0,63.2,1970
tanta university,Tanta,Public,1972,Science,Science (Science),Faculty of Pharmacy,Microbiology,328.0,80.0,1970
tanta university,Tanta,Public,1972,Literary,Education (),Faculty of Pharmacy,Microbiology,240.0,63.2,1970
tanta university,Tanta,Public,1972,Science,Science (Science),Faculty of Computers and Information,Computer Science,328.0,80.0,1970
tanta university,Tanta,Public,1972,Literary,Education (),Faculty of Computers and Information,Computer Science,240.0,63.2,1970
tanta university,Tanta,Public,1972,Science,Science (Science),Faculty of Computers and Information,Information Systems,328.0,80.0,1970
tanta university,Tanta,Public,1972,Literary,Education (),Faculty of Computers and Information,Information Systems,240.0,63.2,1970
tanta university,Tanta,Public,1972,Science,Science (Science),Faculty of Computers and Information,Software Engineering,328.0,80.0,1970
tanta university,Tanta,Public,1972,Literary,Education (),Faculty of Computers and Information,Software Engineering,240.0,63.2,1970
tanta university,Tanta,Public,1972,Science,Science (Science),Faculty of Mass Communication,Journalism,328.0,80.0,1970
tanta university,Tanta,Public,1972,Literary,Education (),Faculty of Mass Communication,Journalism,240.0,63.2,1970
tanta university,Tanta,Public,1972,Science,Science (Science),Faculty of Mass Communication,Radio & TV,328.0,80.0,1970
tanta university,Tanta,Public,1972,Literary,Education (),Faculty of Mass Communication,Radio & TV,240.0,63.2,1970
tanta university,Tanta,Public,1972,Science,Science (Science),Faculty of Mass Communication,Public Relations,328.0,80.0,1970
tanta university,Tanta,Public,1972,Literary,Education (),Faculty of Mass Communication,Public Relations,240.0,63.2,1970
tanta university,Tanta,Public,1972,Science,Science (Science),Faculty of Mass Communication,Advertising,328.0,80.0,1970
tanta university,Tanta,Public,1972,Literary,Education (),Faculty of Mass Communication,Advertising,240.0,63.2,1970
tanta university,Tanta,Public,1972,Science,Science (Science),Faculty of Nursing,Medical-Surgical Nursing,328.0,80.0,1970
tanta university,Tanta,Public,1972,Literary,Education (),Faculty of Nursing,Medical-Surgical Nursing,240.0,63.2,1970
tanta university,Tanta,Public,1972,Science,Science (Science),Faculty of Nursing,Pediatric Nursing,328.0,80.0,1970
tanta university,Tanta,Public,1972,Literary,Education (),Faculty of Nursing,Pediatric Nursing,240.0,63.2,1970
tanta university,Tanta,Public,1972,Science,Science (Science),Faculty of Nursing,Psychiatric Nursing,328.0,80.0,1970
tanta university,Tanta,Public,1972,Literary,Education (),Faculty of Nursing,Psychiatric Nursing,240.0,63.2,1970
tanta university,Tanta,Public,1972,Science,Science (Science),Faculty of Physiotherapy,Orthopedics,328.0,80.0,1970
tanta university,Tanta,Public,1972,Literary,Education (),Faculty of Physiotherapy,Orthopedics,240.0,63.2,1970
tanta university,Tanta,Public,1972,Science,Science (Science),Faculty of Physiotherapy,Neurology,328.0,80.0,1970
tanta university,Tanta,Public,1972,Literary,Education (),Faculty of Physiotherapy,Neurology,240.0,63.2,1970
tanta university,Tanta,Public,1972,Science,Science (Science),Faculty of Physiotherapy,Cardiopulmonary,328.0,80.0,1970
tanta university,Tanta,Public,1972,Literary,Education (),Faculty of Physiotherapy,Cardiopulmonary,240.0,63.2,1970
tanta university,Tanta,Public,1972,Science,Science (Science),Faculty of Physiotherapy,Pediatrics,328.0,80.0,1970
tanta university,Tanta,Public,1972,Literary,Education (),Faculty of Physiotherapy,Pediatrics,240.0,63.2,1970
tanta university,Tanta,Public,1972,Science,Science (Science),Faculty of Oral and Dental Medicine,Conservative Dentistry,328.0,80.0,1970
tanta university,Tanta,Public,1972,Literary,Education (),Faculty of Oral and Dental Medicine,Conservative Dentistry,240.0,63.2,1970
tanta university,Tanta,Public,1972,Science,Science (Science),Faculty of Oral and Dental Medicine,Orthodontics,328.0,80.0,1970
tanta university,Tanta,Public,1972,Literary,Education (),Faculty of Oral and Dental Medicine,Orthodontics,240.0,63.2,1970
tanta university,Tanta,Public,1972,Science,Science (Science),Faculty of Oral and Dental Medicine,Oral Surgery,328.0,80.0,1970
tanta university,Tanta,Public,1972,Literary,Education (),Faculty of Oral and Dental Medicine,Oral Surgery,240.0,63.2,1970
tanta university,Tanta,Public,1972,Science,Science (Science),Faculty of Oral and Dental Medicine,Periodontology,328.0,80.0,1970
tanta university,Tanta,Public,1972,Literary,Education (),Faculty of Oral and Dental Medicine,Periodontology,240.0,63.2,1970
tanta university,Tanta,Public,1972,Science,Science (Science),Faculty of Veterinary Medicine,Anatomy,328.0,80.0,1970
tanta university,Tanta,Public,1972,Literary,Education (),Faculty of Veterinary Medicine,Anatomy,240.0,63.2,1970
tanta university,Tanta,Public,1972,Science,Science (Science),Faculty of Veterinary Medicine,Physiology,328.0,80.0,1970
tanta university,Tanta,Public,1972,Literary,Education (),Faculty of Veterinary Medicine,Physiology,240.0,63.2,1970
tanta university,Tanta,Public,1972,Science,Science (Science),Faculty of Veterinary Medicine,Pathology,328.0,80.0,1970
tanta university,Tanta,Public,1972,Literary,Education (),Faculty of Veterinary Medicine,Pathology,240.0,63.2,1970
tanta university,Tanta,Public,1972,Science,Science (Science),Faculty of Veterinary Medicine,Surgery,328.0,80.0,1970
tanta university,Tanta,Public,1972,Literary,Education (),Faculty of Veterinary Medicine,Surgery,240.0,63.2,1970
tanta university,Tanta,Public,1972,Science,Science (Science),Faculty of Veterinary Medicine,Public Health,328.0,80.0,1970
tanta university,Tanta,Public,1972,Literary,Education (),Faculty of Veterinary Medicine,Public Health,240.0,63.2,1970
tanta university,Tanta,Public,1972,Science,Science (Science),Faculty of Dar El-Ulum,Islamic Studies,328.0,80.0,1970
tanta university,Tanta,Public,1972,Literary,Education (),Faculty of Dar El-Ulum,Islamic Studies,240.0,63.2,1970
tanta university,Tanta,Public,1972,Science,Science (Science),Faculty of Dar El-Ulum,Arabic Language,328.0,80.0,1970
tanta university,Tanta,Public,1972,Literary,Education (),Faculty of Dar El-Ulum,Arabic Language,240.0,63.2,1970
tanta university,Tanta,Public,1972,Science,Science (Science),Faculty of Dar El-Ulum,Quran Sciences,328.0,80.0,1970
tanta university,Tanta,Public,1972,Literary,Education (),Faculty of Dar El-Ulum,Quran Sciences,240.0,63.2,1970
tanta university,Tanta,Public,1972,Science,Science (Science),Faculty of Dar El-Ulum,Theology,328.0,80.0,1970
tanta university,Tanta,Public,1972,Literary,Education (),Faculty of Dar El-Ulum,Theology,240.0,63.2,1970
tanta university,Tanta,Public,1972,Science,Science (Science),Faculty of Kindergarten,Early Childhood Education,328.0,80.0,1970
tanta university,Tanta,Public,1972,Literary,Education (),Faculty of Kindergarten,Early Childhood Education,240.0,63.2,1970
tanta university,Tanta,Public,1972,Science,Science (Science),Faculty of Kindergarten,Child Psychology,328.0,80.0,1970
tanta university,Tanta,Public,1972,Literary,Education (),Faculty of Kindergarten,Child Psychology,240.0,63.2,1970
tanta university,Tanta,Public,1972,Science,Science (Science),Faculty of Kindergarten,Curriculum Development,328.0,80.0,1970
tanta university,Tanta,Public,1972,Literary,Education (),Faculty of Kindergarten,Curriculum Development,240.0,63.2,1970
zagazig university,Zagazig,Public,1974,Science,Pharmacy (Pharmacy),Faculty of Medicine,Internal Medicine,382.0,93.2,1970
zagazig university,Zagazig,Public,1974,Literary,Commerce (),Faculty of Medicine,Internal Medicine,254.0,66.8,1970
zagazig university,Zagazig,Public,1974,Science,Pharmacy (Pharmacy),Faculty of Medicine,Surgery,382.0,93.2,1970
zagazig university,Zagazig,Public,1974,Literary,Commerce (),Faculty of Medicine,Surgery,254.0,66.8,1970
zagazig university,Zagazig,Public,1974,Science,Pharmacy (Pharmacy),Faculty of Medicine,Pediatrics,382.0,93.2,1970
